,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_learning_rate,param_max_depth,param_min_child_weight,param_n_estimators,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
8,1.4487030029296875,0.015161569129348192,0.04892210960388184,0.001518667124097989,0.8,0.05,8,4,200,0.6,"OrderedDict([('colsample_bytree', 0.8), ('learning_rate', 0.05), ('max_depth', 8), ('min_child_weight', 4), ('n_estimators', 200), ('subsample', 0.6)])",0.756906865294103,0.7760169941886046,0.771246783351714,0.7648203263535249,0.7747447434001952,0.7687471425176283,0.007080709200081415,45
65,2.544900894165039,0.01614903007683787,0.057808303833007814,0.0019006518735070496,0.6,0.03,20,4,100,0.4,"OrderedDict([('colsample_bytree', 0.6), ('learning_rate', 0.03), ('max_depth', 20), ('min_child_weight', 4), ('n_estimators', 100), ('subsample', 0.4)])",0.7546783066001528,0.7728184410374799,0.7695227455843109,0.7728291494757101,0.7729002179612243,0.7685497721317756,0.007054434306556591,46
45,0.721823787689209,0.011396971359059187,0.034690141677856445,0.0011335608572823667,0.8,0.1,6,6,200,1.0,"OrderedDict([('colsample_bytree', 0.8), ('learning_rate', 0.1), ('max_depth', 6), ('min_child_weight', 6), ('n_estimators', 200), ('subsample', 1.0)])",0.7576268611798408,0.7770584168090469,0.7653934834658089,0.7678578024601507,0.7747506973234971,0.7685374522476689,0.006936839516853718,47
18,0.46422390937805175,0.005824498962786108,0.017882299423217774,0.0009177070910197626,0.8,0.075,8,2,50,0.4,"OrderedDict([('colsample_bytree', 0.8), ('learning_rate', 0.075), ('max_depth', 8), ('min_child_weight', 2), ('n_estimators', 50), ('subsample', 0.4)])",0.754462355453207,0.7758179477069655,0.7663222876821657,0.7719779126443225,0.7731407564626266,0.7683442519898575,0.0076008086898286045,48
13,2.3596568584442137,0.024632859703647057,0.08418660163879395,0.001944230801002159,0.6,0.05,12,6,200,0.6,"OrderedDict([('colsample_bytree', 0.6), ('learning_rate', 0.05), ('max_depth', 12), ('min_child_weight', 6), ('n_estimators', 200), ('subsample', 0.6)])",0.7513871349306575,0.7771984160090515,0.7682357291291668,0.7684124647571986,0.7737585355444458,0.7677984560741041,0.008874474295780494,49
44,0.40892667770385743,0.007753687991447657,0.018578577041625976,0.001129146790176528,0.6,0.03,8,6,50,0.6,"OrderedDict([('colsample_bytree', 0.6), ('learning_rate', 0.03), ('max_depth', 8), ('min_child_weight', 6), ('n_estimators', 50), ('subsample', 0.6)])",0.7554640163960968,0.7742935516558953,0.765331340963766,0.7719359704040301,0.7719011496311426,0.7677852058101862,0.006846335766824484,50
7,1.0248398780822754,0.01138936019080358,0.02724900245666504,0.0008735024567805613,0.8,0.075,12,4,50,0.6,"OrderedDict([('colsample_bytree', 0.8), ('learning_rate', 0.075), ('max_depth', 12), ('min_child_weight', 4), ('n_estimators', 50), ('subsample', 0.6)])",0.7578068601512753,0.7732479623925959,0.7646797970678263,0.7694246787665263,0.7733479529935373,0.7677014502743522,0.005876216603836666,51
43,2.1211735725402834,0.018603038740052237,0.04763951301574707,0.0007008419893384591,0.8,0.05,12,2,100,0.4,"OrderedDict([('colsample_bytree', 0.8), ('learning_rate', 0.05), ('max_depth', 12), ('min_child_weight', 2), ('n_estimators', 100), ('subsample', 0.4)])",0.7547049731144392,0.7718853511313268,0.768524417955707,0.7675539595262147,0.7746381681730887,0.7674613739801553,0.006854813583839456,52
42,0.41638669967651365,0.004852473155233065,0.02249569892883301,0.001195696813315265,1.0,0.1,6,4,100,0.4,"OrderedDict([('colsample_bytree', 1.0), ('learning_rate', 0.1), ('max_depth', 6), ('min_child_weight', 4), ('n_estimators', 100), ('subsample', 0.4)])",0.7570059123471675,0.7730162970497311,0.7686129888781588,0.7671633724134924,0.7698222777710035,0.7671241696919108,0.005414687490971393,53
24,0.7416436195373535,0.00992652600774593,0.028664112091064453,0.000984352109403042,0.8,0.1,8,6,100,1.0,"OrderedDict([('colsample_bytree', 0.8), ('learning_rate', 0.1), ('max_depth', 8), ('min_child_weight', 6), ('n_estimators', 100), ('subsample', 1.0)])",0.7513892777755555,0.7712263072782441,0.7694231032965527,0.7669879775904517,0.7746687713388611,0.7667390874559331,0.008073383092266595,54
